27882,Victor is trying to become an actor instead.
27883,The toddlers were unmanageable in the car.
27884,Jean decided it was time to reconnect.
27885,Jane slipped on the bottom step.
27886,The image quality was not great but I could fix that.
27887,Neff had to do jury duty.
27888,Esma served her time respectfully.
27889,"Tiffany proposed to Asher, reversing the gender roles."
27890,"Genie moved to America, but did not give up her Canadian citizenship."
27891,They are doing well.
27892,she learned over the years how to grow and care for tulips.
27893,I was able to sell many books on Craigslist in the past.
27894,I had to go to a withdrawal support group.
27895,Sam took dancing lessons.
27896,Jeff went away to college.
27897,She bought some ice cream at the store.
27898,The wind was strong but not terrible.
27899,Larry fell asleep while his dinner burned on the stove.
27900,Dan attempted a backflip and hit his leg on the table.
27901,Manny put his jacket on top of other jackets.
27902,We played for over an hour.
27903,Sandra's laundry was stolen from the facility.
27904,Nancy was ignoring car issues.
27905,She was wondering why she wasn't feeling well.
27906,Tonight was Monday Night football and they wanted to get home in time for the coin toss.
27907,"We wanted to go to the casino, but I was too young."
27908,"He made pancakes, bacon, and eggs."
27909,I wanted to go tell him that I had always had feelings for him.
27910,Bob ran to the store without a list.
27911,Drugs were being delivered door to door by drone.
27912,Ant challenged a friend to a game of pool.
27913,I had a great time.
27914,Dan got wet when we tried to cross some water.
27915,"I also lived to eat high fat, salty food."
27916,Frieda wanted to find a good deal on one.
27917,Rainer giggled as Cheryl showed him how to make snow angels.
27918,She waited at the door for the installers.
27919,The donuts she brought home were very old and stale.
27920,Ava bought her son some very healthy snacks.
27921,Alex found a heart rock.
27922,Ken showed his son how to swim in the pool.
27923,Cara decided to hold a yard sell.
27924,Tom tried to a fancy shot while playing.
27925,James recorded one of his songs that he thought was good.
27926,My friend and I got our first official booking.
27927,The dogs ended up having puppies.
27928,jean enjoyed the adopted baby and spent more time.
27929,Chuck never followed through.
27930,Blake planned an elaborate proposal inviting her family to watch.
27931,Joey and his mom go once a week.
27932,Sam filled some jars with homemade jam she made.
27933,Amanda was into nature and the outdoors.
27934,Charles decided to search for more clients to increase his income.
27935,Cheryl saw a ghost on the window.
27936,Tim got heckled by the audience.
27937,He baked a disgusting cake.
27938,But I was careless with it.
27939,There was a giant cake on the counter.
27940,Julie took a pregnancy test.
27941,Jim raced a man in a Mustang.
27942,My friends and I went to the barn and saw it was torn down.
27943,"Earlier, Alex had washed the lemonade pitcher with Lemon Pledge."
27944,My phone would not come on at all.
27945,They couldn't agree on which movie to watch.
27946,Kelsi went to the one hour eyeglass store to get the glasses.
27947,Janice forgot to wash her jeans that night along with her best blouses.
27948,Rob was given an agenda.
27949,It was his first game.
27950,jake headphone was bad.
27951,Kim's friend helped her prepare.
27952,We learned how to skin pigs and made them for dinner.
27953,The singer got twerk lessons.
27954,Cindy's parents were crying.
27955,Kris's parents said he would never live it down.
27956,I was homesick for the city.
27957,He saw a motorcycle on the lot next door to the dealership.
27958,Lucy almost started a fire in the kitchen.
27959,My entire family came.
27960,Amy's friends brought junk food over.
27961,"Luckily, Mary found an oasis with clean water."
27962,Chief Hawk surrounded himself with friends.
27963,Sam learned that a long-forgotten ancestor had been royalty.
27964,I waited in line for a new phone.
27965,The criminal who was stealing gas fell off the bus.
27966,Adam met a new co-worker.
27967,"Albert, decided to spend the day with his friend."
27968,Heather said Lauren couldn't borrow her car.
27969,Maria received a baby blanket from a coworker.
27970,Bill lit the fuse on the firework.
27971,The snake in the store would wrap itself around Kya's arm.
27972,The small town she moved to did not have a record store.
27973,I cut down some trees for firewood.
27974,The beautician accidentally burnt Barbara's hair.
27975,"Kenzie wasn't supposed to eat any candy, but she did."
27976,"Ed opened the box and said, ""Will you?""."
27977,His parents made him.
27978,Gina's family stopped at a gas stations and Gina bought a bag chips for the road trip.
27979,We were without power all week.
27980,The police officer warned Dave about a flooded road.
27981,I used a ladder to get a spare lamp from the attic.
27982,Our daughter decorated the tree then allowed her child to turn on the tree's lights.
27983,Shawn learned to fly helicopters and bought one.
27984,The hospital gave medicine Andy was allergic to.
27985,A flood eventually threatened the castle.
27986,Her roommate ended up having bad issues.
27987,Sheila found some leftovers on the counter and ate it.
27988,Alice was not satisfied with the rude waiter's service.
27989,Dan was disappointed with the toy.
27990,Sam went to her computer to update the payment data for her utilities account.
27991,Fred's bike got stolen.
27992,Herbert had to take the train.
27993,We were looking for a grill.
27994,Riley decided to go to school for teaching.
27995,Sally's plan was cancelled when she lost her shoes.
27996,I went to the ocean to find shellfish.
27997,Heather and her friends raced in the mud run.
27998,Jason knows people are scared of guns though.
27999,The janitor climbed a ladder and changed the bulb.
28000,Kelly did a really good job.
28001,She bought a house in the county and there were birds everywhere.
28002,one day Marshall fainted in his room.
28003,He ate something that gave him food poisoning.
28004,He got a 6 foot teddy bear.
28005,His coworker tried to throw a hammer to him.
28006,I heard a song I loved but didn't know the name of.
28007,carey is saving to buy a home.
28008,The cool boy is rude.
28009,Ron had trained his horse very well.
28010,"Seeing a stream, she drank from it; later her sick."
28011,She felt sick after running just a few blocks.
28012,Annabelle liked to imagine stories for them.
28013,missy dog got hurt.
28014,Sam waited a long time.
28015,Bobby went to the high school state finals for wrestling.
28016,Ally decided to do her best.
28017,Frank waited every day for summer to come.
28018,Tammys younger sister really liked her blanket.
28019,Lily my new puppy escaped through the back gate.
28020,He planned a weekly fast.
28021,Jason decided to let his mustsache grow out.
28022,But rocks tumbled after Johnny ran into the mountain.
28023,cecil met a girl through a mutal friend.
28024,Marty played all afternoon.
28025,I put all of my fiance favorite songs on the playlist.
28026,Leslie wanted a red purse.
28027,"When Ray returned from the bathroom, the oatmeal was burnt."
28028,nancy gets the homeless man a job.
28029,The bag got lost.
28030,Then the cat climbed up the tree and knocked it over.
28031,They had a massage and pedicure.
28032,His job needed help setting up the buffet for an event.
28033,Suzie went upstairs to see that her shelving unit had broken and fallen to the ground.
28034,We both got into a little fight over who got to put the star on top of the tree.
28035,Joe went to the store and bought a Roomba.
28036,Erin hopped on the desk to change the lightbulb but she was too heavy.
28037,He was trying to carefully open it.
28038,Tiffany and I decided to ride the horses.
28039,"Then there was a knock at the door, and her neighbor wanted to chat for a long time."
28040,Lilly forgot to put sugar in the sauce.
28041,The math class was very hard.
28042,There was a lot of snow.
28043,"We went to the market, and say all kinds of interesting things we wanted to buy."
28044,The service in the restaurant was poor and the food was not good.
28045,Kira found Japanese shoes she loved.
28046,Tom realized it was all gone.
28047,Lucy said she needed several movie summaries for report.
28048,Kevin printed several coupons.
28049,Gina did not get hired at any of the stores.
28050,We ate a huge meal.
28051,Sarah realized something had gone wrong.
28052,Ali had a bad ride on the school bus to the school trip.
28053,I dyed my hair green.
28054,Jon applied to a school.
28055,Arnold saw a spider in his car.
28056,Lester takes off his shoes.
28057,"A shelter asked for a donation, but Pete was broke."
28058,While on duty Roger noticed someone who was drowning.
28059,The tea burned Candy's tongue.
28060,Bryan went into the pantry and found lemons.
28061,"Tyler, scored four touchdowns during the first game."
28062,Customers complained they were served dirty dishes.
28063,Kevin decided to make it his goal to talk to more girls in his grade.
28064,Maria was stopped by a police officer who detected alcohol on her breath.
28065,Amy took her car to a mechanic who fixed it.
28066,When Max got to work he explained why he was late.
28067,Maya's mom treated her for lice.
28068,Ellie put a hot water bottle on her stomach.
28069,james locked his keys in his car.
28070,We saw a bear on the trail.
28071,Amy paid off all of her debt.
28072,Carol applied and was hired by a bus company.
28073,Andrea wanted to leave early with a man she had just left.
28074,My kids got stuck under the log.
28075,The initial meeting between the dog and the pet cat was a little aggressive.
28076,I had to miss a meeting at work.
28077,John was picked and did great.
28078,Johnny instead was in a different problem.
28079,Julia need to find some inspiration for her next art project.
28080,James practiced all summer with a private coach.
28081,Jan joined a tour group exposing her to different cultures.
28082,I especially liked going to an old fashioned soda shop.
28083,She got anemia from lack of protein.
28084,They came up with new games.
28085,Frank was excited to ride on the smooth road.
28086,Joe got a big trophy.
28087,he suddenly felt ill at the party and fainted.
28088,The daycare people let him have the bear.
28089,Karen went into labor in the highway.
28090,May went to Disney World with her best friends.
28091,Jill created an illustration book about the stars.
28092,Chester was saving up to buy an engagement ring for his boyfriend.
28093,She was scared to tell jake.
28094,Todd made a list and went to the grocery store.
28095,One day he fell on his face from exhaustion.
28096,Everyone left a mess.
28097,I bought a more energy- efficient heater.
28098,He worked hard and got good grades.
28099,Sam ate till his belly was full.
28100,He dropped a bottle of wine during the service.
28101,Kenny's friend came with a basketball.
28102,A lot of people bought our old stuff.
28103,John was extremely worried that it might be something serious. He went to the ER to get it checked out.
28104,Nala went to the store to get some icecream.
28105,they decided to hear from two groups about a controversy; one group would speak in the morning.
28106,She went to try it.
28107,Charles worried that Anthony kept getting in trouble.
28108,Bill tried stacking his pillows to help him sleep.
28109,On the way to class a man asked where the parking lot wa.
28110,Then I remembered the towels were in the washer.
28111,An usher found Lucy in the basement.
28112,I looked out the window and saw the neighbor's dog.
28113,"Pablo only had one dollar, and he was very thirsty."
28114,"Hattie was our elderly neighbor, who her children thought could no longer live by herself after falling down her stairs."
28115,The waiter's boss told him he could leave anyway.
28116,Sandy was looking for her doll.
28117,He realized could not avoid it in time.
28118,Oscar's humans did not come home for a long time.
28119,The team had put a lot of effort.
28120,Tabatha got caught sleeping on the job.
28121,Dan tripped and fell into a mud puddle.
28122,Mary's dog scratched her.
28123,Gwen considered her collection valuable and would sell it.
28124,He looked back on old photos and saw how his face had grown old.
28125,A snake started to come towards me.
28126,The sculptor had great success.
28127,She was so busy and worked through lunch.
28128,Bella's mom bought her a new doll.
28129,Clint asked his teacher if he could help with the class.
28130,Mark explored deep into the woods.
28131,The man was able to help the lives of hundreds.
28132,Her parents were late meeting her in the rain.
28133,Mary spent so much time thinking about math.
28134,Henry left them in the sink.
28135,joe missed his family while he was in the army.
28136,"The take-out contained contaminated rotten food and made Jerry feel sick, and Jerry began to worry because he had an important date the next day."
28137,Joe went and got a massage.
28138,Bess walked out when the alarm went off.
28139,Javier spent some time thinking about the breakup.
28140,"One day, a stray followed my son home."
28141,They got drunk and didnt go.
28142,I went to bed very early.
28143,Larry feels like he looks too old to be attractive.
28144,tara joined golds gym in california.
28145,Jerry spent a long time looking for a specific coin.
28146,Peter proposed to his girlfriend during dinner.
28147,"He headed to the store, running a stop sign."
28148,Andrew and his friends took liquor from their parents.
28149,"Kelly went with a friend, but forgot her wallet."
28150,Ella and her team lost the bowling tournament.
28151,Amy had lived in Los Angeles all her life.
28152,Jessica searched through her boyfriends phone.
28153,Rosie bought a fruit salad to the potluck.
28154,Amy had to think about it.
28155,It took time but we restored the bike.
28156,Shayna decided to post her dances on youtube.
28157,Bill was fed up and told the mailman to stop this practice.
28158,"We wanted to watch a DVD, but without the remote we couldn't."
28159,Matthew went to buy a car.
28160,Ashley tried her first ballet lesson.
28161,Chris and Aimee did not have credit and had to pay down debt.
28162,I met a guy I found on the app.
28163,Will went to the hospital to have surgery.
28164,Rebecca's noticed a car crash.
28165,Ashley and Mom got separated and she went to the manager.
28166,"Joey, told mom I stole from the local store."
28167,Her parents got her a violin instead.
28168,Their bus broke down ten miles from the venue.
28169,Betsy snuck some alcohol into her birthday party.
28170,Josephine helped Jeff study writing.
28171,Mom's chocolates had been opened and the wrapping was tore up.
28172,I feel asleep on the couch.
28173,Dan wanted to go running.
28174,"Tiger was promoted to a better mascot, a tiger."
28175,People were pointing at laughing at Ron.
28176,Mary had to do chores to earn money.
28177,Amy bought a new van.
28178,Jim saw the fire out his bedroom window.
28179,He went to the doctor for a diagnosis because he was worried.
28180,I was devastated to ruin my shirt.
28181,Gina wanted a picture of the state sign.
28182,Mark didn't win on any of them.
28183,Joe took a bite of the pear.
28184,Alex gave her a ring.
28185,I got bitten by the bee.
28186,Our car broke down while we were there.
28187,"She ran from it and fell, everyone saw it."
28188,I decided to stop at the lawn and garden store.
28189,"One day, a boy tried to steal my bag."
28190,The doctor told Sandy her sugar was too high.
28191,Leah's friends started watching the movie IT.
28192,She didn't like her eye color so her mother got her contacts.
28193,my granddaughter woke me up and played.
28194,Mike's dog chewed up Mike's favorite pair of tennis shoes.
28195,We prepared the food by following recipes.
28196,So I decided to eat healthier foods.
28197,Jimmy and mom ate popcorn loudly.
28198,The waiter said there where no specials.
28199,"At the party though, he ate a second piece of cake."
28200,Anne went to the store to buy a wok.
28201,They gave letters to the driver.
28202,Ivan had a ring he brought from the old country.
28203,Jay had to work the next day.
28204,Charles began feeling hand pain when doing them.
28205,Burt was forced to buy Scrooge a gift.
28206,Bill's family could not afford presents.
28207,rob said yes and him and done left for the store.
28208,He moved into a smaller house.
28209,Kim enjoyed the deer meat immensely.
28210,Tim wrote it with an anonymous narrator.
28211,Mike painted a mural on his blank wall.
28212,she decided to make a hard push at the end and go for broke.
28213,My parents wanted a picture and I hesitated.
28214,Martha finished cooking the chicken.
28215,I decided to watch the game on tv.
28216,Troy and his friends had a great time being scared.
28217,Peter began to do some odd jobs.
28218,"Mary was a costumed performer, so she could dress as any animal she chose."
28219,Samantha drove to the local tire shop.
28220,Billy jumped into the pile of leaves.
28221,Molly went to school.
28222,Ryan fixed a woman's broken computer.
28223,She was entertaining residents by dressing up as a baby on Halloween.
28224,My teacher showed me a mathematical technique.
28225,She wasn't watching where she was going and tripped on a curb.
28226,He didn't have any milk.
28227,Jen dropped a pile of dishes on the floor in front of everyone.
28228,My brother came out to help.
28229,I was mad she left the bike in the driveway.
28230,She decided to get on it at once.
28231,he decided to open up a restraunt but rushed into hiring some cooks.
28232,Kelsey was dreading the dinner.
28233,"Nathan, was scared to play on any of the playground rides."
28234,They have two candidates to choose form that see things very differently.
28235,A man ran out wearing a ski mask.
28236,I prefer to go to the theater that's located further away from my home.
28237,Billy was very angry at Timmy because he started the fight.
28238,My sister-in-law traveled by bus for six hours to get there.
28239,Dan did a back flip and landed on the railing.
28240,They mowed lawns to earn money.
28241,"Gregg hated halloween, until 3 teens guarded his house."
28242,Greta's dog let out a yell.
28243,i was still a little bit groggy and got creative.
28244,Matt was eagerly awaiting his presents.
28245,I needed to get rid of it.
28246,So she had a lot of boy friends.
28247,The angel fell to the ground.
28248,I refused to work overtime.
28249,Penelope decided to only eat things she cooked herself.
28250,I saw a cat named Saucy.
28251,Lewis found a silver dollar on the ground.
28252,Lisa picked the bird up and placed it back in the nest.
28253,Sarah was fed up with heavy work at school.
28254,Carly called sam on the phone.
28255,I went to the library to check one out.
28256,on the first day i met a new friend and we got along.
28257,A crazed woman screamed at me.
28258,One year Craig's costume was so convincing he scared all the neighbors away.
28259,Sally's dad helped her in the pool to swim better.
28260,It perfectly fit her dog's ashes.
28261,Gina wanted to get something.
28262,Cynthia began to stray away from her church.
28263,They went to the mountains to ski.
28264,Liv got a group together and set up times to paint together.
28265,She had a really great love to carrots.
28266,James woke up in a stretcher.
28267,Allison lost the game of bingo.
28268,Tina and her friends ate 3 gallons of ice cream.
28269,Her friend wanted to visit.
28270,I tried not to spoil the movie to my friend.
28271,Most restaurants were already closed.
28272,Trent drove the speed limit to obey rules.
28273,Kelly looked for the perfect outfit.
28274,Quex made a new friend at the park.
28275,Jenna contacted the police after she found her stalker watching her through her window.
28276,The cat ate asbestos and got cancer.
28277,My friend and I stayed at the bar until it closed.
28278,Sally knew the shirt was old.
28279,He tried to kill a deer but never did.
28280,We filled the moving truck with all our furniture.
28281,She was getting her ears pierced.
28282,Jack was very hungry and had no money.
28283,Nessa climbed up to see a bird's nest.
28284,Julie's dad was allergic to chocolate.
28285,Louisa won the hunt.
28286,The date turned out to be a man.
28287,A homeless man decided that he enjoyed the white noise that the wind brought.
28288,Linda simmered a hearty soup while resting across sofa.
28289,The bird flapped its wings at Arnold.
28290,Jeff started eating a lot of carbs to bulk up.
28291,Sam grabbed some reagent.
28292,Eric's parents said he couldn't get anywhere playing music.
28293,Lisa spilled the hot sauce.
28294,Rex visited argentina and it was a bad experience.
28295,Jim was thankful and acted like a gentleman.
28296,Ryan gave his bike a new look.
28297,Justin bought a lot of fresh fruit on sale.
28298,Kelly carefully carved a scary face.
28299,I ended up eating it with a bunch of different fruits.
28300,Jack saw a blue pencil on the desk next to his.
28301,Laura thought learning to play would be hard.
28302,Horace watched videos on how to make rice.
28303,Erica needed to feed the penguins.
28304,The game came down to him making a foul shot.
28305,Jen forgot about a prior committment.
28306,They decided to go one Saturday morning.
28307,Evan was a fast learner.
28308,Mary slapped Gina when she asked to borrow a dress.
28309,Stu drank too much beer and got into a fight with another person.
28310,I had to hurry to get there on time.
28311,Jake studied really hard.
28312,Pam decided to try baking donuts.
28313,Ray fell in love on his trip.
28314,His family came with him.
28315,Larry had to pick out a new suit for his court date.
28316,Larry ended up hating the apartment.
28317,Kyo tried to lucid dream but nothing happened.
28318,Joe accidentally injured Jay.
28319,Christian didn't get on the team with his friends.
28320,The ex pro player was not good with coach young children.
28321,One day Ed found a stray cat in his kitchen.
28322,Martha's trainer was mean to her.
28323,Unfortunately at 7am Jace broke his hand.
28324,She only had 23$ and couldn't afford a pet.
28325,Evan tried for weeks.
28326,Susan found a job advert for babysitting.
28327,Jo went out with his friend to hunt.
28328,Sammy hurt her hand and could not play.
28329,Joe came in second and won a red ribbon.
28330,John decided to start a business.
28331,Max knew this was time to proprose.
28332,"At Tom's house there was no where to park, but his neighbor said it would ok for Will to paek in front of his house."
28333,The party is a few weeks away.
28334,Amy had a party and invited Lucy.
28335,Leah's father taught her how to change a tire.
28336,The cover needs to be designed using an online software.
28337,Jessica and her friends searched for hours for the right beach.
28338,Oliver's friend replaced his radio with a new one.
28339,Erica decided to make her own dresses.
28340,The old lady didn't have any visitors.
28341,One morning she found a tiny kitten on her doorstep and took it inside.
28342,Marco decided to ask Mary to the dance.
28343,Steve reviewed the football plays he learned during practice.
28344,Cole's feelings were hurt.
28345,Don bought what he thought was one off the internet.
28346,Misty wanted to walk with Pippin but there was too much snow.
28347,Joni was not sure what to expect from her ride.
28348,Nancy and Sam began spending a lot of time together.
28349,The chef was in such a rush he burnt his hand on a hot pizza pan.
28350,Bob made a big mess with the nailpolish on his girlfriend's nails.
28351,Kate bullied Steven everyday.
28352,John found a charity he liked.
28353,I got tackled at the same time.
28354,Lila decided to join a club at school.
28355,"Sam was tired, and didn't want to talk anymore."
28356,But I had to get my books a mile away.
28357,Mary spent more than she had promised her boyfriend.
28358,Bob realized the smell was old garbage he forgot to take out.
28359,John didn't realize they would cause him a reaction.
28360,Then Lea found out her dog is pregnant.
28361,Genie hid the fact that she entered the country illegally.
28362,Bill got motivated to run in the next marathon.
28363,"The server gave Sam caffeinated coffee instead, so Sam pointed this out to her."
28364,We decided to have a yard sell.
28365,Daniel pulled the trigger as a joke.
28366,Ali hated working as a cleaning lady.
28367,But today my newspaper never showed up!.
28368,Tom met a girl.
28369,She didn't know anybody.
28370,she promptly order it without reading the descriptions.
28371,"During one game, Martin accidentally broke the goalie's nose."
28372,I picked it up from the ground.
28373,This was the final playoff game.
28374,Alexandria made some cookies to take to the party.
28375,Harry opened up his own store.
28376,She stuck with it and exercised too.
28377,Gina's mother wanted asked to play.
28378,I then heard the cat running around the house chasing a rat.
28379,A pick-pocket got my wallet at the Malaysian airport.
28380,Some people started to cause problems during her shift.
28381,"I went too fast down the hill, and fell off."
28382,The two kids played games at the fair.
28383,John and Bill we're going to cook.
28384,Tommy's mom read that Tommy had a terrible breakup.
28385,Dan played consistently every day.
28386,Amy thought her co-worker might have stolen it.
28387,Zoey loved the name Veronica from the comic archie.
28388,Jake loved his pajamas.
28389,Eva meet some nice people.
28390,Amelia decided to ask her friend to join her.
28391,She was about to have her first legal drink.
28392,Gina never got the call that she was waiting for.
28393,Alice decided to play with glitter.
28394,Ted realized the horses were wandering off.
28395,I wanted it to end quickly.
28396,So we didnt do anyting.
28397,It all started when she was a kid and was sunbathing outside.
28398,Kelly pulled dress over her head and smeared makeup along neckline.
28399,Kelly ruined her dress and had to buy a new one.
28400,Gina woke up to find chocolate eggs scattered through the yard.
28401,Juan was tired of being unhealthy.
28402,Carl borrowed his brother's mittens.
28403,Gina wore the wrong clothes.
28404,He accidentally ran into his moms car.
28405,Myles had to take medicine.
28406,The program gave my computer a virus.
28407,Someday Carey would like to own her own shop.
28408,Chester got a ring for his girlfriend to marry him.
28409,He lived with his roommate who had been motivating him. His roommate was heavily into skateboarding.
28410,they decided to try a Thai restaurant for the first time.
28411,Ann made up an awesome dance routine that blew her husband away.
28412,Lucy dyed her grandmother's hair.
28413,"She fell and sprained her ankle, and went home early."
28414,Ava's nails kept snagging on her clothes.
28415,He says we all need to improve our work.
28416,Shelly and her class played a game.
28417,His brother took the poster from his room.
28418,The lights went out and Roy lit some candles.
28419,My wife wanted me to take her cat to the vet.
28420,The city noticed John's garbage was piling up.
28421,I decided to eat some sugar that was in the kitchen.
28422,I was offered raw octopus to eat.
28423,John studied very hard for this exam.
28424,I downloaded a chess application.
28425,An officer told Dave there was a killer in the area.
28426,"Jerry, noticed a boy staring him down."
28427,Been practiced from the time he got home until dinner every day.
28428,He didn't read the fine print when his donation was processed.
28429,Lauren got a new pair of skinny jeans.
28430,He was having trouble bouncing it.
28431,Reggie was played chess with his daughter.
28432,Annabelle was offered a recording deal with a local record company.
28433,The toaster caught on fire.
28434,I bought some japanese candy.
28435,Ali found out the bully was sick that day.
28436,My friend Sam lost a competition and was upset.
28437,Harris went out and bought one.
28438,They got haircuts at the mall.
28439,Tim challenged Stan to a contest to run across the ice without slipping.
28440,Connor made others smile.
28441,he thought nobody would laugh.
28442,Sarah decided to try all 31 flavors to find her favorite.
28443,The teams were tied and my son hit the last run.
28444,Curtiss found a beautiful car outside his budget.
28445,Rick and his friends performed a comedy act.
28446,The captain made an announcement to buckle up.
28447,Jen saved up and bought the doll she wanted.
28448,Kelly stopped when she realized they didn't have any pictures.
28449,Carl decided to apply to other jobs.
28450,Katie walked to the entrance of the school.
28451,Kylie and her dad went golfing.
28452,Han couldn't remember what he came for.
28453,I did not receive my diploma.
28454,Sarah got free samples.
28455,Jane was nervous and talked about Fig Newtons.
28456,Ava was hesitant to meet someone for a blind date.
28457,Jane found a part time job babysitting.
28458,Her dog had a baby.
28459,Timmy spent the night before working on his projects.
28460,Vicky went to the salon to get her hair done.
28461,The family was upset to learn their house had been damaged by the hurricane.
28462,Ella's grandma wrote a nice letter back.
28463,Ben needed to get a light for his fear.
28464,He intentionally sang off-key during the school song.
28465,We were playing with a new rope tug toy when my dog lunged to get a better grip and bit me.
28466,The kids were excited.
28467,"Amy was nervous, but saw some old friends at her new school."
28468,Chris and his wife were supposed to go to a baby shower.
28469,so he moved away.
28470,Mitzi got her feet stuck in a lawnmower.
28471,We had a great rental car and loved it.
28472,Rudy received an award from his office.
28473,Due to the lady taking so long I had to speed to get to school on time.
28474,Tyler decided to go to college in another state.
28475,His cake turned out terribly.
28476,Tim won the game and a prize.
28477,Alex was preparing for this upcoming Christmas.
28478,Don ordered a Medium T-bone but it came out Rare and still cold.
28479,Bill bought it online.
28480,The bear was looking for food.
28481,Jim felt bad for the dog and wanted to do something to help.
28482,Anne stopped along the side of the road and picked wild flowers.
28483,Elanie's husband yelled at her.
28484,Jamie did not have any money for food.
28485,Jeff decided to go.
28486,I was really tired.
28487,He started calling a woman every day.
28488,My friends and I went to try out a new bar.
28489,Taylor's new teacher was not very good.
28490,Robert also had a problem with gas.
28491,The man didn't enjoy the area he was in.
28492,Then he started driving.
28493,They tried to sneak in without paying for their tickets.
28494,Susan asked the guidance counselor for information on scholarships.
28495,SnowGirl played at a number of local venues.
28496,Jan dyed her hair and wore heels.
28497,Timmy crawled very quickly on his hands and knees.
28498,I thought I left my coat in the car.
28499,Chris read the reviews of many skis.
28500,Mike wanted to see coral reefs.
28501,Mina went to the pound.
28502,The barn was demolished.
28503,The trumpet player payed a solo.
28504,They were all asked to help prepare a meal.
28505,Bob forgot to bring a pencil.
28506,After work Larry was very tired.
28507,"We were only there a short time, but I loved the roller coasters I rode."
28508,The debate lasted for hours.
28509,A vendor was selling pops in the park.
28510,Lexi dropped the burger on her shirt.
28511,She had to scrap her paper and start from the beggining.
28512,It had been a long day and it was tough staying awake.
28513,She went to the store and got distracted looking at other things.
28514,I practiced moves to beat Max.
28515,"It showed 10 missed calls from my dad, so I called him."
28516,The campground area was glowing in the night.
28517,They annoyed us to the point that we went and talked to them.
28518,Arthur made a cup of tea.
28519,Ann didn't practice when she should have.
28520,Mindy coughed the entire time they were out.
28521,Danny served his fried rice to girls in class and they hated it.
28522,Bud brewed beer at home.
28523,Ace's friend won the match.
28524,thought she was allergic.
28525,The grease splashed Timmy while making the fries.
28526,He had maybe other passions as well.
28527,Drew tripped on the sidewalk.
28528,I started having pain in both feet.
28529,He got into so much traffic driving.
28530,Ken's parents separated.
28531,"It was Laura's turn to feed the fish, but she forgot and it died."
28532,The started playing the video game.
28533,Lucky stumbled across a broken sewer line.
28534,Molly's grandparents bought her two kittens but she had to keep them at their house.
28535,Tim played a hustler.
28536,Sam started watching a documentary and fell asleep.
28537,Eddie went to the zoo and the monkey charged at him and he was scared.
28538,One girl couldn't unpack all her things.
28539,The moon men came up on an enemy camp.
28540,"When it disappeared, Maria asked Alice whether she'd seen it."
28541,Harry's date lied about her appearance.
28542,The reason for this was the bubble wrap inside.
28543,He was in so much pain upon leaving the dentist.
28544,A teacher saw them and yelled at them.
28545,She didn't hear someone enter the house.
28546,I decided to buy my favorite food Mochi.
28547,They ended up at a record store searching for Gina's favorite artist's new single.
28548,Kim's got robbed one day doing it.
28549,It's easy to just show up and receive a meal.
28550,I left my roommate a note to not touch it.
28551,Unfortunately the weather was bad all weekend.
28552,Jessica didn't get anything out of going to church.
28553,She packed a photo of her family.
28554,Lisa began doing extra exercises to induce labor.
28555,They decided to go see a show at a nearby venue but the motor coach wouldn't fit in the parking lot.
28556,The farmer loved the horse.
28557,She wondered if I'd go to one.
28558,"Even though it was out of the way, Marissa decided to stop by and see her grandma, for which her grandma was chuffed by her visit."
28559,I decided to throw out my trash.
28560,Melissa wanted the problems fixed.
28561,"At the coffeeshop, Quentin eagerly ordered his espresso and took a small sip."
28562,Bjorn and others set sail to explore this vast world.
28563,Brad was given some cake.
28564,His friend wanted to play video games.
28565,The girl couldn't wait to sing.
28566,Mike saw someones credit card stolen and used.
28567,His family and friends threw him a surprise party that was unforgettable.
28568,He needed eggs to bake a cake.
28569,Natalie started choking on her food.
28570,Kim and Beth were taken to the dressing rooms for many of the network's stars when they're on set.
28571,I started feeding him dog biscuits regularly.
28572,Kate decided to treat herself to ice cream.
28573,Ed was working on his fathers computer.
28574,A boy rode a bike through a mud puddle and splashed her.
28575,Oliver returned the next day.
28576,Quentin finally found someone playing chess in a park.
28577,The child then wanted to roll down the hill like the ball.
28578,My friend lost the game.
28579,Tim was great at playing kickball.
28580,She decide to keep herself busy with things she liked.
28581,She saw a classmate holding her pen.
28582,Steve went to the store for a new toothbrush.
28583,He took a break and propped his feet up.
28584,"Brent went out hunting but, got nothing."
28585,Jim realized his same shoes were not alright for work.
28586,He stopped worrying after a while.
28587,Trish had been irate with Spectrum for months.
28588,The skunk sprayed Dad when he got too close.
28589,Sue invited all of her friends to the party.
28590,Kate's car was running low on gas.
28591,Steve's parents came too.
28592,Amy drove and fell asleep.
28593,He ended up looking at random posts for nearly 3 hours.
28594,The next time I went I saw a strange man there.
28595,One of the students got a paper cut from the book.
28596,Susan saw a lizard.
28597,"But Lacey forgot it was also her sister's rehearsal dinner, so she canceled her speech."
28598,She was very surprised to see Santa Claus.
28599,I put on a dust mask.
28600,The bunny got lost when it went too far away.
28601,I didn't expect the delivery to come on time.
28602,I was expecting my girlfriend to still be upset.
28603,The friends rode horses to the edge of a mountain.
28604,Amy went to the shoe store to buy new shoes.
28605,He enjoys watching the birds fly in the blue sky.
28606,Jase drove all the way across town to try a sandwich at a new deli.
28607,Sally studied hard all day and ate a nice dinner.
28608,The power went out so my brother and I had to play something else by candle light.
